#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,nmi,hPa,ft
2022,2,11,13,26,MM,MM,MM,1.6,13,9.5,308,MM,MM,24.6,MM,MM,MM,MM
2022,2,11,12,56,MM,MM,MM,1.5,12,9.4,297,MM,MM,24.6,MM,MM,MM,MM
2022,2,11,12,26,MM,MM,MM,1.7,11,9.7,315,MM,MM,24.5,MM,MM,MM,MM
2022,2,11,11,56,MM,MM,MM,1.5,10,9.1,315,MM,MM,24.6,MM,MM,MM,MM
2022,2,11,11,26,MM,MM,MM,1.6,12,9.6,315,MM,MM,24.6,MM,MM,MM,MM
2022,2,11,10,56,MM,MM,MM,1.6,11,9.8,314,MM,MM,24.6,MM,MM,MM,MM
2022,2,11,10,26,MM,MM,MM,1.6,11,9.5,312,MM,MM,24.6,MM,MM,MM,MM
2022,2,11,9,56,MM,MM,MM,1.8,11,9.5,311,MM,MM,24.6,MM,MM,MM,MM
2022,2,11,9,26,MM,MM,MM,1.6,12,9.5,311,MM,MM,24.6,MM,MM,MM,MM
2022,2,11,8,56,MM,MM,MM,1.8,13,9.7,303,MM,MM,24.6,MM,MM,MM,MM
2022,2,11,8,26,MM,MM,MM,1.7,12,9.6,310,MM,MM,24.6,MM,MM,MM,MM
2022,2,11,7,56,MM,MM,MM,1.7,12,9.3,312,MM,MM,24.6,MM,MM,MM,MM
2022,2,11,7,26,MM,MM,MM,1.8,11,9.6,315,MM,MM,24.6,MM,MM,MM,MM
2022,2,11,6,56,MM,MM,MM,1.7,12,9.4,318,MM,MM,24.7,MM,MM,MM,MM
2022,2,11,6,26,MM,MM,MM,1.6,11,9.2,318,MM,MM,24.6,MM,MM,MM,MM
2022,2,11,5,56,MM,MM,MM,1.8,12,9.8,308,MM,MM,24.7,MM,MM,MM,MM
2022,2,11,5,26,MM,MM,MM,1.7,12,9.5,312,MM,MM,24.7,MM,MM,MM,MM
2022,2,11,4,56,MM,MM,MM,1.7,12,9.3,307,MM,MM,24.7,MM,MM,MM,MM
2022,2,11,4,26,MM,MM,MM,1.8,12,9.5,311,MM,MM,24.7,MM,MM,MM,MM
2022,2,11,3,56,MM,MM,MM,1.8,12,9.7,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,11,3,26,MM,MM,MM,1.7,12,9.4,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,11,2,56,MM,MM,MM,1.7,13,9.1,310,MM,MM,24.8,MM,MM,MM,MM
2022,2,11,2,26,MM,MM,MM,1.7,12,9.2,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,11,1,56,MM,MM,MM,1.7,13,9.6,310,MM,MM,24.9,MM,MM,MM,MM
2022,2,11,1,26,MM,MM,MM,1.7,13,9.7,321,MM,MM,24.9,MM,MM,MM,MM
2022,2,11,0,56,MM,MM,MM,1.6,12,9.2,321,MM,MM,24.9,MM,MM,MM,MM
2022,2,11,0,26,MM,MM,MM,1.7,13,9.9,311,MM,MM,24.9,MM,MM,MM,MM
2022,2,10,23,56,MM,MM,MM,1.5,13,9.6,308,MM,MM,24.9,MM,MM,MM,MM
2022,2,10,23,26,MM,MM,MM,1.6,12,9.2,317,MM,MM,24.9,MM,MM,MM,MM
2022,2,10,22,56,MM,MM,MM,1.6,13,9.5,315,MM,MM,24.9,MM,MM,MM,MM
2022,2,10,22,26,MM,MM,MM,1.5,13,9.6,314,MM,MM,24.9,MM,MM,MM,MM
2022,2,10,21,56,MM,MM,MM,1.7,12,10.2,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,10,21,26,MM,MM,MM,1.5,13,9.7,305,MM,MM,24.8,MM,MM,MM,MM
2022,2,10,20,56,MM,MM,MM,1.4,13,9.5,314,MM,MM,24.7,MM,MM,MM,MM
2022,2,10,20,26,MM,MM,MM,1.6,13,9.9,314,MM,MM,24.7,MM,MM,MM,MM
2022,2,10,19,56,MM,MM,MM,1.5,13,9.9,312,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,19,26,MM,MM,MM,1.4,13,9.2,310,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,18,56,MM,MM,MM,1.5,13,9.1,307,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,18,26,MM,MM,MM,1.4,13,8.9,303,MM,MM,24.4,MM,MM,MM,MM
2022,2,10,17,56,MM,MM,MM,1.4,13,9,324,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,17,26,MM,MM,MM,1.5,13,9.6,311,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,16,56,MM,MM,MM,1.4,13,9.6,315,MM,MM,24.4,MM,MM,MM,MM
2022,2,10,16,26,MM,MM,MM,1.5,13,9.6,314,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,15,56,MM,MM,MM,1.6,13,9.7,311,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,15,26,MM,MM,MM,1.4,13,9.1,314,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,14,56,MM,MM,MM,1.5,13,9.3,311,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,14,26,MM,MM,MM,1.6,13,9.9,317,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,13,56,MM,MM,MM,1.6,13,10,318,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,13,26,MM,MM,MM,1.6,13,10.1,314,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,12,56,MM,MM,MM,1.6,13,9.8,315,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,12,26,MM,MM,MM,1.7,13,10.1,317,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,11,56,MM,MM,MM,1.7,13,10.3,312,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,11,26,MM,MM,MM,1.7,13,10.3,311,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,10,56,MM,MM,MM,1.7,13,10.4,308,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,10,26,MM,MM,MM,1.5,12,9.4,315,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,9,56,MM,MM,MM,1.9,14,10.5,312,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,9,26,MM,MM,MM,1.7,13,10.1,305,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,8,56,MM,MM,MM,1.6,14,9.7,314,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,8,26,MM,MM,MM,1.7,13,9.9,303,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,7,56,MM,MM,MM,1.8,13,10,310,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,7,26,MM,MM,MM,1.5,13,9.4,311,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,6,56,MM,MM,MM,1.8,13,10.4,308,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,6,26,MM,MM,MM,1.6,13,9.8,307,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,5,56,MM,MM,MM,1.7,13,9.8,305,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,5,26,MM,MM,MM,1.7,14,9.9,317,MM,MM,24.5,MM,MM,MM,MM
2022,2,10,4,56,MM,MM,MM,1.8,13,9.4,318,MM,MM,24.6,MM,MM,MM,MM
2022,2,10,4,26,MM,MM,MM,1.8,13,9.3,314,MM,MM,24.6,MM,MM,MM,MM
2022,2,10,3,56,MM,MM,MM,1.8,13,9.3,318,MM,MM,24.6,MM,MM,MM,MM
2022,2,10,3,26,MM,MM,MM,1.8,13,9.1,308,MM,MM,24.6,MM,MM,MM,MM
2022,2,10,2,56,MM,MM,MM,1.8,13,9.1,315,MM,MM,24.6,MM,MM,MM,MM
2022,2,10,2,26,MM,MM,MM,1.8,13,8.9,311,MM,MM,24.6,MM,MM,MM,MM
2022,2,10,1,56,MM,MM,MM,1.6,13,8.7,315,MM,MM,24.6,MM,MM,MM,MM
2022,2,10,1,26,MM,MM,MM,1.7,13,8.9,310,MM,MM,24.6,MM,MM,MM,MM
2022,2,10,0,56,MM,MM,MM,1.7,13,8.8,311,MM,MM,24.6,MM,MM,MM,MM
2022,2,10,0,26,MM,MM,MM,1.5,13,8,315,MM,MM,24.7,MM,MM,MM,MM
2022,2,9,23,56,MM,MM,MM,1.6,13,8,310,MM,MM,24.6,MM,MM,MM,MM
2022,2,9,23,26,MM,MM,MM,1.4,13,7.4,314,MM,MM,24.6,MM,MM,MM,MM
2022,2,9,22,56,MM,MM,MM,1.9,13,9.4,310,MM,MM,24.6,MM,MM,MM,MM
2022,2,9,22,26,MM,MM,MM,1.7,13,8.7,319,MM,MM,24.6,MM,MM,MM,MM
2022,2,9,21,56,MM,MM,MM,1.6,13,8,308,MM,MM,24.6,MM,MM,MM,MM
2022,2,9,21,26,MM,MM,MM,1.8,13,9.1,312,MM,MM,24.6,MM,MM,MM,MM
2022,2,9,20,56,MM,MM,MM,1.7,13,8.4,310,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,20,26,MM,MM,MM,1.8,13,8.9,311,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,19,56,MM,MM,MM,1.7,14,8.7,311,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,19,26,MM,MM,MM,1.7,13,9,312,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,18,56,MM,MM,MM,1.8,14,9.3,310,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,18,26,MM,MM,MM,1.6,14,8.9,311,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,17,56,MM,MM,MM,1.6,14,8.6,318,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,17,26,MM,MM,MM,1.9,14,9.9,310,MM,MM,24.4,MM,MM,MM,MM
2022,2,9,16,56,MM,MM,MM,1.9,14,9.7,314,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,16,26,MM,MM,MM,1.7,14,9,315,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,15,56,MM,MM,MM,1.8,14,9.3,314,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,15,26,MM,MM,MM,1.8,14,9.4,319,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,14,56,MM,MM,MM,1.7,15,8.8,307,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,14,26,MM,MM,MM,1.9,15,9.6,315,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,13,56,MM,MM,MM,1.7,15,9.1,312,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,13,26,MM,MM,MM,1.8,15,9.7,312,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,12,56,MM,MM,MM,1.9,15,9.6,312,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,12,26,MM,MM,MM,1.8,15,9.7,314,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,11,56,MM,MM,MM,1.8,15,9.6,317,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,11,26,MM,MM,MM,1.7,15,9.2,308,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,10,56,MM,MM,MM,1.8,15,9.5,317,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,10,26,MM,MM,MM,1.7,15,9.4,312,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,9,56,MM,MM,MM,1.6,15,9.1,312,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,9,26,MM,MM,MM,1.7,17,9.4,317,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,8,56,MM,MM,MM,1.7,17,8.9,305,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,8,26,MM,MM,MM,1.9,17,9.9,308,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,7,56,MM,MM,MM,1.9,17,9.7,308,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,7,26,MM,MM,MM,2,17,10,310,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,6,56,MM,MM,MM,2,17,9.8,312,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,6,26,MM,MM,MM,1.7,17,9.1,317,MM,MM,24.5,MM,MM,MM,MM
2022,2,9,5,56,MM,MM,MM,1.8,17,8.6,315,MM,MM,24.6,MM,MM,MM,MM
2022,2,9,5,26,MM,MM,MM,1.8,17,8.8,308,MM,MM,24.6,MM,MM,MM,MM
2022,2,9,4,56,MM,MM,MM,1.7,17,8.3,317,MM,MM,24.6,MM,MM,MM,MM
2022,2,9,4,26,MM,MM,MM,1.5,17,7.5,310,MM,MM,24.6,MM,MM,MM,MM
2022,2,9,3,56,MM,MM,MM,1.6,18,7.7,307,MM,MM,24.6,MM,MM,MM,MM
2022,2,9,3,26,MM,MM,MM,1.6,17,7.7,307,MM,MM,24.6,MM,MM,MM,MM
2022,2,9,2,56,MM,MM,MM,1.6,17,7.5,315,MM,MM,24.6,MM,MM,MM,MM
2022,2,9,2,26,MM,MM,MM,1.7,18,8.2,307,MM,MM,24.6,MM,MM,MM,MM
2022,2,9,1,56,MM,MM,MM,1.6,18,8.3,312,MM,MM,24.6,MM,MM,MM,MM
2022,2,9,1,26,MM,MM,MM,1.6,18,7.8,305,MM,MM,24.6,MM,MM,MM,MM
2022,2,9,0,56,MM,MM,MM,1.5,18,7.4,315,MM,MM,24.6,MM,MM,MM,MM
2022,2,9,0,26,MM,MM,MM,1.6,18,8.2,322,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,23,56,MM,MM,MM,1.7,18,8.6,321,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,23,26,MM,MM,MM,1.6,18,7.7,314,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,22,56,MM,MM,MM,1.6,12,8.1,311,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,22,26,MM,MM,MM,1.5,13,7.9,298,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,21,56,MM,MM,MM,1.6,11,7.8,310,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,21,26,MM,MM,MM,1.6,12,7.6,308,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,20,56,MM,MM,MM,1.6,12,7.5,298,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,20,26,MM,MM,MM,1.5,12,7.7,307,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,19,56,MM,MM,MM,1.6,13,7.6,322,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,19,26,MM,MM,MM,1.6,13,8.1,304,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,18,56,MM,MM,MM,1.6,12,8.1,301,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,18,26,MM,MM,MM,1.5,13,8.1,310,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,17,56,MM,MM,MM,1.5,13,8.4,304,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,17,26,MM,MM,MM,1.6,13,8.3,297,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,16,56,MM,MM,MM,1.5,13,7.8,305,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,16,26,MM,MM,MM,1.7,13,8.3,308,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,15,56,MM,MM,MM,1.6,13,7.8,310,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,15,26,MM,MM,MM,1.8,12,8.4,305,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,14,56,MM,MM,MM,1.7,13,8.4,311,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,14,26,MM,MM,MM,1.9,13,8.7,318,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,13,56,MM,MM,MM,1.8,13,8.3,312,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,13,26,MM,MM,MM,1.8,13,8.3,319,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,12,56,MM,MM,MM,1.8,12,8.2,312,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,12,26,MM,MM,MM,1.7,13,8.1,304,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,11,56,MM,MM,MM,2,13,8.9,315,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,11,26,MM,MM,MM,1.8,13,8,318,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,10,56,MM,MM,MM,2,13,8.5,319,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,10,26,MM,MM,MM,1.8,13,8.5,322,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,9,56,MM,MM,MM,2.1,13,8.6,317,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,9,26,MM,MM,MM,2,13,8.3,322,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,8,56,MM,MM,MM,1.9,13,7.6,312,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,8,26,MM,MM,MM,2,13,8,322,MM,MM,24.5,MM,MM,MM,MM
2022,2,8,7,56,MM,MM,MM,2,13,8,308,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,7,26,MM,MM,MM,2.1,13,8.4,315,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,6,56,MM,MM,MM,2,13,8.3,315,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,6,26,MM,MM,MM,1.8,12,7.7,307,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,5,56,MM,MM,MM,2,13,8.4,305,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,5,26,MM,MM,MM,1.8,13,8,308,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,4,56,MM,MM,MM,1.9,13,8.1,312,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,4,26,MM,MM,MM,1.8,13,7.9,304,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,3,56,MM,MM,MM,2,13,8.3,328,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,3,26,MM,MM,MM,2,13,8.1,315,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,2,56,MM,MM,MM,2,13,8,303,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,2,26,MM,MM,MM,2,13,8.1,312,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,1,56,MM,MM,MM,1.8,13,7.9,311,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,1,26,MM,MM,MM,1.9,13,8,321,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,0,56,MM,MM,MM,1.8,12,7.8,322,MM,MM,24.6,MM,MM,MM,MM
2022,2,8,0,26,MM,MM,MM,1.6,13,7.5,317,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,23,56,MM,MM,MM,1.6,13,7.2,322,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,23,26,MM,MM,MM,1.8,13,7.8,319,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,22,56,MM,MM,MM,2.1,13,8.3,308,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,22,26,MM,MM,MM,2.1,13,8.3,308,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,21,56,MM,MM,MM,1.9,13,7.8,324,MM,MM,24.5,MM,MM,MM,MM
2022,2,7,21,26,MM,MM,MM,2,13,7.9,303,MM,MM,24.5,MM,MM,MM,MM
2022,2,7,20,56,MM,MM,MM,2.1,13,8.2,312,MM,MM,24.5,MM,MM,MM,MM
2022,2,7,20,26,MM,MM,MM,2,13,8.1,307,MM,MM,24.5,MM,MM,MM,MM
2022,2,7,20,0,MM,MM,MM,2,10,8.2,312,MM,MM,24.5,MM,MM,MM,MM
2022,2,7,19,56,MM,MM,MM,2,13,8.2,312,MM,MM,24.5,MM,MM,MM,MM
2022,2,7,19,26,MM,MM,MM,2,13,8.4,318,MM,MM,24.5,MM,MM,MM,MM
2022,2,7,18,56,MM,MM,MM,2,13,8.5,314,MM,MM,24.5,MM,MM,MM,MM
2022,2,7,18,26,MM,MM,MM,2.1,13,8.8,312,MM,MM,24.5,MM,MM,MM,MM
2022,2,7,18,0,MM,MM,MM,2,10,8.4,311,MM,MM,24.5,MM,MM,MM,MM
2022,2,7,17,56,MM,MM,MM,2.1,13,8.4,311,MM,MM,24.5,MM,MM,MM,MM
2022,2,7,17,26,MM,MM,MM,2,13,7.9,301,MM,MM,24.5,MM,MM,MM,MM
2022,2,7,16,56,MM,MM,MM,2.1,12,8,315,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,16,26,MM,MM,MM,2.2,12,8.4,310,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,15,56,MM,MM,MM,2,10,8.1,310,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,15,26,MM,MM,MM,2.1,13,8.4,308,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,14,56,MM,MM,MM,2,13,8.2,308,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,14,26,MM,MM,MM,1.9,13,8.2,310,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,14,0,MM,MM,MM,2,10,7.5,317,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,13,56,MM,MM,MM,1.7,12,7.5,317,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,13,26,MM,MM,MM,1.8,13,8,311,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,12,56,MM,MM,MM,1.9,13,8.2,317,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,12,26,MM,MM,MM,1.9,13,7.9,319,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,11,56,MM,MM,MM,1.8,13,7.6,315,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,11,26,MM,MM,MM,1.8,12,7.5,314,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,10,56,MM,MM,MM,1.9,12,8,315,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,10,26,MM,MM,MM,2,12,8.1,315,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,9,56,MM,MM,MM,1.9,13,8,311,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,9,26,MM,MM,MM,1.9,13,7.6,319,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,8,56,MM,MM,MM,2,13,8,305,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,8,26,MM,MM,MM,1.9,13,7.8,307,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,7,56,MM,MM,MM,1.9,13,7.8,300,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,7,26,MM,MM,MM,2,13,7.9,300,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,6,56,MM,MM,MM,1.9,13,7.8,303,MM,MM,24.6,MM,MM,MM,MM
2022,2,7,6,26,MM,MM,MM,1.8,12,7.5,317,MM,MM,24.7,MM,MM,MM,MM
2022,2,7,5,56,MM,MM,MM,1.9,13,7.8,301,MM,MM,24.7,MM,MM,MM,MM
2022,2,7,5,26,MM,MM,MM,2,13,8.3,315,MM,MM,24.7,MM,MM,MM,MM
2022,2,7,4,56,MM,MM,MM,1.9,13,8.3,294,MM,MM,24.7,MM,MM,MM,MM
2022,2,7,4,26,MM,MM,MM,2.1,12,8.5,317,MM,MM,24.7,MM,MM,MM,MM
2022,2,7,3,56,MM,MM,MM,2,12,8.6,305,MM,MM,24.7,MM,MM,MM,MM
2022,2,7,3,26,MM,MM,MM,2.1,13,8.4,298,MM,MM,24.7,MM,MM,MM,MM
2022,2,7,2,56,MM,MM,MM,2,13,8.4,310,MM,MM,24.8,MM,MM,MM,MM
2022,2,7,2,26,MM,MM,MM,2.1,12,8.8,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,7,1,56,MM,MM,MM,2,13,8.8,312,MM,MM,24.8,MM,MM,MM,MM
2022,2,7,1,26,MM,MM,MM,2.2,13,9.1,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,7,0,56,MM,MM,MM,2.1,14,8.9,301,MM,MM,24.8,MM,MM,MM,MM
2022,2,7,0,26,MM,MM,MM,2.1,13,9,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,6,23,56,MM,MM,MM,2.1,13,9,308,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,23,26,MM,MM,MM,2.3,13,9.5,317,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,22,56,MM,MM,MM,2.3,12,9.8,318,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,22,26,MM,MM,MM,2.2,12,9.2,321,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,21,56,MM,MM,MM,2.2,13,9.2,307,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,21,26,MM,MM,MM,2.2,13,9.3,314,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,20,56,MM,MM,MM,2.2,13,9.6,305,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,20,26,MM,MM,MM,2.6,13,9.9,317,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,19,56,MM,MM,MM,2.3,13,9.6,308,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,19,26,MM,MM,MM,2.2,13,9.3,304,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,18,56,MM,MM,MM,2.2,13,9.7,310,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,18,26,MM,MM,MM,2.3,13,9.8,311,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,17,56,MM,MM,MM,2.5,13,10,310,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,17,26,MM,MM,MM,2.4,13,9.9,304,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,16,56,MM,MM,MM,2.6,13,10.6,310,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,16,26,MM,MM,MM,2.5,13,10.8,308,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,15,56,MM,MM,MM,2.1,13,10.1,311,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,15,26,MM,MM,MM,2.6,13,10.9,315,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,14,56,MM,MM,MM,2.5,13,10.8,310,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,14,26,MM,MM,MM,2.3,13,10.4,308,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,13,56,MM,MM,MM,2.3,13,10.6,317,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,13,26,MM,MM,MM,2.1,13,10.6,321,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,12,56,MM,MM,MM,2.3,13,10.3,319,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,12,26,MM,MM,MM,2.3,13,10.2,312,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,11,56,MM,MM,MM,2.2,14,10.3,318,MM,MM,24.8,MM,MM,MM,MM
2022,2,6,11,26,MM,MM,MM,2.3,13,10.8,321,MM,MM,24.8,MM,MM,MM,MM
2022,2,6,10,56,MM,MM,MM,2.5,13,11.4,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,6,10,26,MM,MM,MM,2.4,14,11.1,318,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,9,56,MM,MM,MM,2.6,13,11.4,322,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,9,26,MM,MM,MM,2.1,13,10.4,315,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,8,56,MM,MM,MM,2.2,13,10.5,318,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,8,26,MM,MM,MM,2.1,13,10.2,310,MM,MM,24.7,MM,MM,MM,MM
2022,2,6,7,56,MM,MM,MM,2.2,13,10.1,305,MM,MM,24.8,MM,MM,MM,MM
2022,2,6,7,26,MM,MM,MM,2.5,13,10.6,307,MM,MM,24.8,MM,MM,MM,MM
2022,2,6,6,56,MM,MM,MM,2.1,14,10,305,MM,MM,24.8,MM,MM,MM,MM
2022,2,6,6,26,MM,MM,MM,2.3,14,10.3,305,MM,MM,24.8,MM,MM,MM,MM
